id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
224615,Myanmar,MMR,12.27192,98.489594,"[12.27192, 98.489594]",Recommended figure,Conflict,total,400,1/26/2026,1/19/2026,1/26/2026,2026,37912,Myanmar: Non-International armed conflict (NIAC) - Tanintharyi Region - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Tanintharyi Region, Myanmar","12.27192, 98.489594",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2026-01-29T14:25:10.614858Z,"Myanmar: 400 displacements, 19 January - 26 January. According to UNHCR Myanmar, a total of 400 people were displaced in Tanintharyi Region, Myanmar due to non-international armed conflict (niac) on 19 January UNHCR Myanmar - 26 January 2026",,Non-International armed conflict (NIAC)
224616,Myanmar,MMR,26.020769,97.491928,"[26.020769, 97.491928]",Recommended figure,Conflict,total,200,1/26/2026,1/19/2026,1/26/2026,2026,37908,Myanmar: Non-International armed conflict (NIAC) - Kachin State - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kachin State, Myanmar","26.020769, 97.491928",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2026-01-29T14:25:10.672223Z,"Myanmar: 200 displacements, 19 January - 26 January. According to UNHCR Myanmar, a total of 200 people were displaced in Kachin State, Myanmar due to non-international armed conflict (niac) on 19 January UNHCR Myanmar - 26 January 2026",,Non-International armed conflict (NIAC)
224617,Myanmar,MMR,20.274799,94.736221,"[20.274799, 94.736221]",Recommended figure,Conflict,total,15400,1/26/2026,1/19/2026,1/26/2026,2026,37910,Myanmar: Non-International armed conflict (NIAC) - Magway Region - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Magway Region, Myanmar","20.274799, 94.736221",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2026-01-29T14:25:10.726552Z,"Myanmar: 15,400 displacements, 19 January - 26 January. Non-international armed conflict (niac) resulted in a total of 15400 people being displaced in Magway Region, Myanmar on 19 January, according to UNHCR Myanmar. UNHCR Myanmar - 26 January 2026",,Non-International armed conflict (NIAC)
224618,Myanmar,MMR,17.18631,97.749931,"[17.18631, 97.749931]",Recommended figure,Conflict,total,800,1/26/2026,1/19/2026,1/26/2026,2026,37915,Myanmar: Non-International armed conflict (NIAC) - Kayin State - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kayin State, Myanmar","17.18631, 97.749931",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2026-01-29T14:25:10.784106Z,"Myanmar: 800 displacements, 19 January - 26 January. A total of 800 people were displaced due to non-international armed conflict (niac) on 19 January in Kayin State, Myanmar, according to UNHCR Myanmar. UNHCR Myanmar - 26 January 2026",,Non-International armed conflict (NIAC)
224619,Myanmar,MMR,19.40822,94.100594,"[19.40822, 94.100594]",Recommended figure,Conflict,total,200,1/26/2026,1/19/2026,1/26/2026,2026,37911,Myanmar: Non-International armed conflict (NIAC) - Rakhine State (Central & North) - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Rakhine (Central), Myanmar","19.40822, 94.100594",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2026-01-29T14:25:10.835938Z,"Myanmar: 200 displacements, 19 January - 26 January. Non-international armed conflict (niac) resulted in a total of 200 people being displaced in Rakhine (Central), Myanmar on 19 January, according to UNHCR Myanmar. UNHCR Myanmar - 26 January 2026",,Non-International armed conflict (NIAC)
224487,Myanmar,MMR,18.32782,95.64238,"[18.32782, 95.64238]",Recommended figure,Conflict,total,2000,1/19/2026,1/12/2026,1/19/2026,2026,37914,Myanmar: Non-International armed conflict (NIAC) - Bago Region (East & West) - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"West Bago Region, Bago Region, Myanmar","18.32782, 95.64238",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2026-01-28T13:31:49.735003Z,"Myanmar: 2,000 displacements, 12 January - 19 January. According to UNHCR Myanmar, a total of 2000 people were displaced in West Bago Region, Bago Region, Myanmar due to non-international armed conflict (niac) on 12 January UNHCR Myanmar - 19 January 2026",,Non-International armed conflict (NIAC)
224488,Myanmar,MMR,17.08325,97.333733,"[17.08325, 97.333733]",Recommended figure,Conflict,total,1600,1/19/2026,1/12/2026,1/19/2026,2026,37913,Myanmar: Non-International armed conflict (NIAC) - Mon State - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Mon State, Myanmar","17.08325, 97.333733",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2026-01-28T13:31:49.835783Z,"Myanmar: 1,600 displacements, 12 January - 19 January. Non-international armed conflict (niac) resulted in a total of 1600 people being displaced in Mon State, Myanmar on 12 January, according to UNHCR Myanmar. UNHCR Myanmar - 19 January 2026",,Non-International armed conflict (NIAC)
224489,Myanmar,MMR,12.27192,98.489594,"[12.27192, 98.489594]",Recommended figure,Conflict,total,2600,1/19/2026,1/12/2026,1/19/2026,2026,37912,Myanmar: Non-International armed conflict (NIAC) - Tanintharyi Region - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Tanintharyi Region, Myanmar","12.27192, 98.489594",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2026-01-28T13:31:49.949878Z,"Myanmar: 2,600 displacements, 12 January - 19 January. Non-international armed conflict (niac) resulted in a total of 2600 people being displaced in Tanintharyi Region, Myanmar on 12 January, according to UNHCR Myanmar. UNHCR Myanmar - 19 January 2026",,Non-International armed conflict (NIAC)
224490,Myanmar,MMR,26.020769,97.491928,"[26.020769, 97.491928]",Recommended figure,Conflict,total,1400,1/19/2026,1/12/2026,1/19/2026,2026,37908,Myanmar: Non-International armed conflict (NIAC) - Kachin State - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kachin State, Myanmar","26.020769, 97.491928",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2026-01-28T13:31:50.066626Z,"Myanmar: 1,400 displacements, 12 January - 19 January. A total of 1400 people were displaced due to non-international armed conflict (niac) on 12 January in Kachin State, Myanmar, according to UNHCR Myanmar. UNHCR Myanmar - 19 January 2026",,Non-International armed conflict (NIAC)
224491,Myanmar,MMR,17.18631,97.749931,"[17.18631, 97.749931]",Recommended figure,Conflict,total,100,1/19/2026,1/12/2026,1/19/2026,2026,37915,Myanmar: Non-International armed conflict (NIAC) - Kayin State - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kayin State, Myanmar","17.18631, 97.749931",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2026-01-28T13:31:50.133504Z,"Myanmar: 100 displacements, 12 January - 19 January. A total of 100 people were displaced due to non-international armed conflict (niac) on 12 January in Kayin State, Myanmar, according to UNHCR Myanmar. UNHCR Myanmar - 19 January 2026",,Non-International armed conflict (NIAC)
224492,Myanmar,MMR,19.40822,94.100594,"[19.40822, 94.100594]",Recommended figure,Conflict,total,200,1/19/2026,1/12/2026,1/19/2026,2026,37911,Myanmar: Non-International armed conflict (NIAC) - Rakhine State (Central & North) - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Rakhine (Central), Myanmar","19.40822, 94.100594",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2026-01-28T13:31:50.200132Z,"Myanmar: 200 displacements, 12 January - 19 January. According to UNHCR Myanmar, a total of 200 people were displaced in Rakhine (Central), Myanmar due to non-international armed conflict (niac) on 12 January UNHCR Myanmar - 19 January 2026",,Non-International armed conflict (NIAC)
224493,Myanmar,MMR,24.47151,95.465286,"[24.47151, 95.465286]",Recommended figure,Conflict,total,2100,1/19/2026,1/12/2026,1/19/2026,2026,37909,Myanmar: Non-International armed conflict (NIAC) - Sagaing Region - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Sagaing, Myanmar","24.47151, 95.465286",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2026-01-28T13:31:50.289576Z,"Myanmar: 2,100 displacements, 12 January - 19 January. Non-international armed conflict (niac) resulted in a total of 2100 people being displaced in Sagaing, Myanmar on 12 January, according to UNHCR Myanmar. UNHCR Myanmar - 19 January 2026",,Non-International armed conflict (NIAC)
221407,Myanmar,MMR,18.32782,95.64238,"[18.32782, 95.64238]",Recommended figure,Conflict,total,400,1/12/2026,1/5/2026,1/12/2026,2026,37914,Myanmar: Non-International armed conflict (NIAC) - Bago Region (East & West) - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"West Bago Region, Bago Region, Myanmar","18.32782, 95.64238",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2026-01-21T14:03:40.673685Z,"Myanmar: 400 displacements, 05 January - 12 January. According to UNHCR Myanmar, a total of 400 people were displaced in West Bago Region, Bago Region, Myanmar due to non-international armed conflict (niac) on 5 January UNHCR Myanmar - 12 January 2026",,Non-International armed conflict (NIAC)
221408,Myanmar,MMR,22.820789,98.005898,"[22.820789, 98.005898]",Recommended figure,Conflict,total,1000,1/12/2026,1/5/2026,1/12/2026,2026,37917,Myanmar: Non-International armed conflict (NIAC) - Shan State (North & South) - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"North Shan State, Shan State, Myanmar","22.820789, 98.005898",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2026-01-21T14:03:40.775708Z,"Myanmar: 1,000 displacements, 05 January - 12 January. Non-international armed conflict (niac) resulted in a total of 1000 people being displaced in North Shan State, Shan State, Myanmar on 5 January, according to UNHCR Myanmar. UNHCR Myanmar - 12 January 2026",,Non-International armed conflict (NIAC)
221409,Myanmar,MMR,17.08325,97.333733,"[17.08325, 97.333733]",Recommended figure,Conflict,total,8600,1/12/2026,1/5/2026,1/12/2026,2026,37913,Myanmar: Non-International armed conflict (NIAC) - Mon State - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Mon State, Myanmar","17.08325, 97.333733",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2026-01-21T14:03:40.842480Z,"Myanmar: 8,600 displacements, 05 January - 12 January. A total of 8600 people were displaced due to non-international armed conflict (niac) on 5 January in Mon State, Myanmar, according to UNHCR Myanmar. UNHCR Myanmar - 12 January 2026",,Non-International armed conflict (NIAC)
221410,Myanmar,MMR,18.159109,96.65007,"[18.159109, 96.65007]",Recommended figure,Conflict,total,400,1/12/2026,1/5/2026,1/12/2026,2026,37914,Myanmar: Non-International armed conflict (NIAC) - Bago Region (East & West) - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"East Bago Region, Bago Region, Myanmar","18.159109, 96.65007",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2026-01-21T14:03:40.912389Z,"Myanmar: 400 displacements, 05 January - 12 January. Non-international armed conflict (niac) resulted in a total of 400 people being displaced in East Bago Region, Bago Region, Myanmar on 5 January, according to UNHCR Myanmar. UNHCR Myanmar - 12 January 2026",,Non-International armed conflict (NIAC)
221411,Myanmar,MMR,26.020769,97.491928,"[26.020769, 97.491928]",Recommended figure,Conflict,total,1200,1/12/2026,1/5/2026,1/12/2026,2026,37908,Myanmar: Non-International armed conflict (NIAC) - Kachin State - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kachin State, Myanmar","26.020769, 97.491928",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2026-01-21T14:03:40.980092Z,"Myanmar: 1,200 displacements, 05 January - 12 January. According to UNHCR Myanmar, a total of 1200 people were displaced in Kachin State, Myanmar due to non-international armed conflict (niac) on 5 January UNHCR Myanmar - 12 January 2026",,Non-International armed conflict (NIAC)
221412,Myanmar,MMR,17.18631,97.749931,"[17.18631, 97.749931]",Recommended figure,Conflict,total,100,1/12/2026,1/5/2026,1/12/2026,2026,37915,Myanmar: Non-International armed conflict (NIAC) - Kayin State - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kayin State, Myanmar","17.18631, 97.749931",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2026-01-21T14:03:41.493342Z,"Myanmar: 100 displacements, 05 January - 12 January. Non-international armed conflict (niac) resulted in a total of 100 people being displaced in Kayin State, Myanmar on 5 January, according to UNHCR Myanmar. UNHCR Myanmar - 12 January 2026",,Non-International armed conflict (NIAC)
221413,Myanmar,MMR,19.40822,94.100594,"[19.40822, 94.100594]",Recommended figure,Conflict,total,1100,1/12/2026,1/5/2026,1/12/2026,2026,37911,Myanmar: Non-International armed conflict (NIAC) - Rakhine State (Central & North) - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Rakhine (Central), Myanmar","19.40822, 94.100594",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2026-01-21T14:03:41.571418Z,"Myanmar: 1,100 displacements, 05 January - 12 January. A total of 1100 people were displaced due to non-international armed conflict (niac) on 5 January in Rakhine Central, Myanmar, according to UNHCR Myanmar. UNHCR Myanmar - 12 January 2026",,Non-International armed conflict (NIAC)
219562,Myanmar,MMR,18.159109,96.65007,"[18.159109, 96.65007]",Recommended figure,Conflict,total,400,1/5/2026,1/1/2026,1/5/2026,2026,37914,Myanmar: Non-International armed conflict (NIAC) - Bago Region (East & West) - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"East Bago Region, Bago Region, Myanmar","18.159109, 96.65007",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2026-01-12T09:46:43.754526Z,"Myanmar: 400 displacements, 01 January - 05 January. Non-international armed conflict (niac) resulted in a total of 400 people being displaced in East Bago Region, Bago Region, Myanmar on 1 January, according to UNHCR Myanmar. UNHCR Myanmar - 05 January 2026",,Non-International armed conflict (NIAC)
